task,num_simulations,num_observation,algorithm,C2ST,MMD,MEDDIST,NLTP,RT,KSD,folder
two_moons,10³,8,SNLE,0.66265,-0.0019128323,0.09158367,,6.461997985839844,inf,43d4abf3-d3db-4858-b029-f0ebf4380484
lotka_volterra,10⁵,8,NRE,0.9916,0.52095705,44.437206,,,19.458953470170762,52c76814-dcdc-4d30-a796-ebfd2f7fc11b
gaussian_linear_uniform,10⁵,3,SMC-ABC,0.8731,0.07438636,1.8092535,,0.20781825383504232,5.127963826481674,08e2dbb0-3f26-4080-9637-12d58603ec8f
bernoulli_glm,10⁴,6,NPE,0.6388,0.06092584,13.502892999999998,3.5445384979248047,11.592338053385415,11.623645661841747,bebb3a62-4964-4f8e-947e-c93117f4863d
bernoulli_glm,10⁵,4,SNLE,0.55095,0.0026894808,10.121892,,95.98849283854166,12.345882325896289,5241e7ad-5705-48f6-bc8e-2cdb04ab75d5
sir,10⁴,6,SNPE,0.5475,0.0036215782,23.473389,,18.59234415690104,14.575602019748967,715ffe2b-09bd-49ee-9fb3-6a4ecadcc280
sir,10⁵,2,NPE,0.57055,0.015430331,21.213203,-5.6576600074768075,45.51283365885417,12.242142148832905,c468b97f-8cd4-43ac-b13f-1dd5d3f9eb7f
sir,10⁵,4,SNPE,0.5297,0.0014631748,25.357445,,315.55035807291665,13.05224271305516,d27f544d-0164-4277-b2c0-fd5c115f4939
two_moons,10³,4,SNRE,0.6584,0.15687108,0.08487834,,2.7796160380045567,inf,63d1b230-a012-4a01-9da6-fc8ed45199f5
sir,10³,1,SNLE,0.81875,0.38341475,18.083141,,7.804156494140625,16.05173851714673,01164bad-399d-402a-a6bb-ee312084caab
gaussian_linear_uniform,10⁴,6,SMC-ABC,0.893,0.13799727,1.3090588,,0.047799352804819735,9.017793797406062,19ec816a-e33c-4109-af1f-def4a592ade2
bernoulli_glm_raw,10⁵,5,SNPE,0.92645,0.68510383,6.164414,,947.4481770833332,14.964968674254944,67b45b8c-2431-4181-a5b7-ed82f0f040f4
gaussian_linear,10⁴,1,SNPE,0.5585,0.001970172,1.4211696000000005,,23.27663981119792,9.123840100713402,44509930-d742-47d9-bb4e-8d1e79630edd
two_moons,10³,10,SMC-ABC,0.92315,0.051205635,0.15964237,,0.024228914578755697,,c4d028a6-9bdc-4b2a-a1d9-a00e035b96f5
slcp,10⁵,6,SNRE,0.67505,0.0006922483400000001,10.584648,,172.39495442708332,29.651603100585685,6655ddb3-b885-47d5-9529-fcb71736b7a1
gaussian_mixture,10⁴,2,NPE,0.6052,0.0031801462,1.0109369,-1.3865652084350586,3.8683489481608073,8.783804118342685,2381bc9b-0dc9-433f-b277-802ce3de49d2
gaussian_mixture,10⁴,5,SMC-ABC,0.7282,0.010729909,0.9027913,,0.03080252806345622,9.636680930392881,338fb9a1-223a-44e5-95da-59e037be90cb
gaussian_linear_uniform,10³,2,SNLE,0.6585,0.021336436,1.5737996,,27.015142822265624,5.722735623600731,ee82b449-6ad9-4f59-857f-55349cc9ad18
slcp_distractors,10³,5,REJ-ABC,0.9868,0.08132243,897.9845,,0.03624523480733236,,8d133b9c-3e51-4bb0-ab4d-acc8d9ff9887
lotka_volterra,10³,2,REJ-ABC,0.99975,0.55355215,,,0.4799598058064778,,edfd65d5-16fe-4cf7-9f4b-c2df5e041f26
slcp_distractors,10⁴,9,SNLE,0.98305,0.69063544,711.9453,,36.322408040364586,,44b821b2-082d-433d-a7e8-325de3cbc098
slcp,10³,10,REJ-ABC,0.9691,0.28941825,6.515761,,0.018312021096547445,35.36389389400278,e0adadbb-274a-4f2b-821d-3b3eb3f3f783
bernoulli_glm,10⁵,10,SMC-ABC,0.82245,0.08372134,19.22433,,0.4107157389322917,11.057150052865325,1b4f2ff8-c1d7-41ba-a05b-114edfb7dc7f
slcp,10⁴,1,SNPE,0.8728,0.015400887,19.419125,,23.39953409830729,37.25874904037719,045d908a-6dc6-41cb-a8fb-30efd045f14f
bernoulli_glm_raw,10³,3,SMC-ABC,0.9888,0.42909533,5.0990195,,0.024338078498840333,10.74201023773276,35a88efd-604c-44a2-b319-226266dc7293
two_moons,10³,8,NLE,0.8144,0.007879256999999999,0.119226694,,3.1058560689290364,inf,c6897423-a304-4958-8dbb-f586af459b4b
slcp,10³,10,NPE,0.97055,0.36516613,9.477102,10.991551399230957,0.19005508422851566,36.89941688267032,cbb6377d-35e5-4e03-8d3d-f6ea9ae1accb
gaussian_mixture,10⁵,10,NLE,0.72205,0.054487586,1.0464716,,38.3429443359375,8.518628560780575,f6f0c537-2b57-4c39-9838-508290cd11e8
two_moons,10³,3,SNRE,0.6299,-0.0032502413,0.08781803,,2.7509958902994787,inf,8f043e1c-3fef-40a0-ad11-443e477736bb
gaussian_linear_uniform,10⁴,1,SMC-ABC,0.99465,0.33892488,1.4941993999999998,,0.03749020497004192,11.026484438883214,0feff7bd-e5b4-40e2-a7be-e6bd87564bcb
gaussian_linear_uniform,10³,4,NLE,0.70955,0.037199616,1.4899368,,11.166309611002603,6.76969329585713,0cf9c0f4-14ff-44ec-a603-fd18ad47b4be
two_moons,10⁵,10,NLE,0.7486,-0.00019431114,0.10171082,,13.886807250976565,,b56000b3-2fb0-44ae-a4a4-5039edea10d6
slcp,10⁵,8,NLE,0.7419,0.0058113337,24.00132,,39.151953125,16.905803093841115,abb964df-2025-4b52-9a2e-b63f0232bccf
sir,10³,3,SNPE,0.5391,0.0018609762,18.947296,,3.453112284342448,14.09032172959734,aa995062-4a01-4184-8c4a-ba58e2d104ca
two_moons,10³,6,SNLE,0.7022,-0.0053704977,0.0998501,,6.530526733398437,inf,7dd3103c-f25b-4ceb-9107-55c6e0874f68
slcp,10³,3,NLE,0.91245,0.05175519,25.988997,,6.345654805501303,34.827639519645565,d64e79e9-7de4-4405-98f6-a625228a3f04
slcp,10⁴,2,SNLE,0.7467,0.037145257,22.5477,,18.451273600260414,13.692635826597993,d6604683-cf4c-48c4-9717-cca6134ece59
slcp_distractors,10⁴,1,NPE,0.98725,0.16821039,896.0047599999998,17.516752243041992,4.179053243001302,,394d4870-d10a-4c3e-90cf-55509168cf68
gaussian_linear_uniform,10³,1,NLE,0.69665,0.040651202,1.5009582,,10.89052734375,6.5076837493438315,081d3f30-08f2-4d08-8290-4687c8e95764
slcp_distractors,10⁵,6,NLE,0.9262,0.18857372,347.22495,,85.60654296875,,dec4d7af-202a-41de-a095-f2b1e05e5f81
lotka_volterra,10⁵,10,SNPE,0.9305,0.504655,208.2708,,658.8360677083333,27.685416493875852,b715ee06-e68b-4a90-b0dc-ff00fe63f569
two_moons,10³,10,SNPE,0.68135,-0.002239585,0.09520918,,2.433339691162109,inf,31247e66-7ef3-4a09-bb85-2c2b53af16aa
slcp_distractors,10⁴,5,NPE,0.9537,0.07988322,897.8441,11.190825462341307,4.577545166015625,,4f8266b5-db59-493b-8cd2-efbf755b2857
slcp_distractors,10⁵,6,SNLE,0.922,0.18140823,347.0791,,198.954931640625,,4cf52caa-98f5-4a49-8b72-75b9340a82b3
gaussian_linear_uniform,10⁵,4,SNLE,0.51215,0.0002297163,1.3660855,,89.490185546875,3.4863939851682875,45672150-03c8-47ed-982a-0a7206b86af6
gaussian_linear_uniform,10⁴,7,NLE,0.53755,0.0014594793,1.3197598,,14.163160196940105,4.5392436086127015,9aec77e1-332a-4278-a148-2692eb532067
gaussian_linear_uniform,10⁴,6,REJ-ABC,0.93,0.16590595,1.929945,,0.01917243003845215,5.589239447000555,6cad678e-f6d2-47dc-bbcd-9e977885cd52
gaussian_linear,10⁴,7,SNPE,0.5305,0.0012217760000000002,1.3643427,,25.44294840494792,8.628778035687336,fdba0f8f-9e14-441e-b60f-b2e9f486843f
slcp_distractors,10⁵,8,SNPE,0.82355,0.012293696000000002,426.89783,,594.476171875,,34d42626-3bd3-4ab1-b721-c29c4b13fa0f
bernoulli_glm,10⁵,3,SNLE,0.5356,0.0024626255,10.2606125,,95.91576334635415,11.883241346828672,ef948786-31d0-44b9-bc61-0757cf157292
two_moons,10⁴,2,SNPE,0.5256,0.008474111999999999,0.092281654,,16.505530802408853,inf,46d04259-816f-4175-97ac-f57fec4efa0a
gaussian_linear,10⁴,10,NPE,0.5575,0.0039305687,1.5171593,-1.857074737548828,3.9495643615722655,9.732778587837661,8d3b70fc-377a-4b70-9b3e-5ded06a3ed64
slcp_distractors,10⁴,6,SNLE,0.9058,0.11879599,344.26813,,30.20925496419271,,c28f293c-054d-4b4f-9106-0c3bb3447ff8
lotka_volterra,10⁵,4,NLE,0.9962,0.4014722,326.53622,,67.12576497395834,22.8301968446658,c385f3ec-17b6-4f14-ba6f-8a68224aab16
sir,10³,7,SNRE,0.63645,0.00751698,22.045408,,3.448419189453125,16.676456480333982,eae7b6e9-4631-43d6-955d-af7fd73ecec3
gaussian_linear,10⁵,9,SMC-ABC,0.75345,0.052743137,1.6627107,,0.09235459963480633,11.713961753595054,b534a62c-9db6-43b3-9bdd-aaa6a11460ef
gaussian_mixture,10⁴,10,NPE,0.6798,0.0017249584,0.702801,3.8231432437896733,2.0070223490397137,10.299543196829507,0aa3d761-45d4-4214-9943-3d5031c771ba
sir,10³,6,NLE,0.72705,0.046669006,31.272991,,4.353759765625,17.10950469013999,89ff122e-a634-40e9-97ea-511587583273
slcp_distractors,10³,8,SNRE,0.9867,0.12022817,423.6748,,8.70533447265625,,7c87e63e-444a-4480-8b65-7c8b93d58e5c
gaussian_linear_uniform,10⁵,3,NRE,0.6757,0.028785944,1.5498638,,72.92006022135416,5.230924642713131,0715ab18-2dd7-47f7-9723-bdf99f2ae384
slcp_distractors,10⁴,1,NLE,0.99505,0.41203314,893.78015,,15.447297159830727,,50cd9114-14e4-4320-95d3-6e0a7d9a6cb9
gaussian_linear,10⁴,2,SNPE,0.54465,0.0039684772,1.3983983,,21.47913411458333,9.642806645427283,1520d3a2-a17b-47ba-9203-3b31020ae6e6
lotka_volterra,10⁵,1,NLE,0.9736,0.46845236,14.881967,,,22.011334005827244,68875ebb-d663-4769-9101-35c9166d40ea
slcp_distractors,10⁵,4,SNRE,0.79855,0.026842952000000003,569.69995,,147.93753255208333,,114277d9-48df-4d8c-a70d-085d56efed8f
slcp_distractors,10⁴,3,NPE,0.9615,0.1114707,386.45203,9.836380004882812,3.3231216430664063,,d8ec53bc-471f-4b28-9619-ab6092a8b0b6
gaussian_linear_uniform,10⁵,4,NRE,0.6309,0.012724876,1.4457988000000002,,84.683349609375,5.653540452050184,0b95a0c6-a32d-4b67-b102-b9e71a6e83ec
gaussian_linear,10³,4,REJ-ABC,0.95135,0.2061516,2.1465588,,0.018747536341349284,13.388476084597116,8e0d37cb-6557-42d3-865c-e27ab850e870
bernoulli_glm,10⁴,7,NLE,0.6079,0.029626966,12.920219,,14.500194295247395,11.827224541085984,c2ae3b08-493d-4165-bc1b-5a45175199f2
sir,10⁴,1,SNLE,0.7373,0.124889016,16.941074,,11.672584025065104,13.754163674129412,d8a1ed81-35d0-4740-a3b1-c818799c49ab
two_moons,10⁵,3,NRE,0.71715,0.00910902,0.08337275,,110.772607421875,inf,cf34acd7-fad7-408f-809e-41083551b97f
lotka_volterra,10⁵,10,NLE,0.94205,0.10275185,32.069565000000004,,68.70570475260416,23.83528598451504,4c185fae-ba78-49be-b1d3-bbb749842aa3
bernoulli_glm_raw,10⁴,6,SMC-ABC,0.9927,0.5506956000000001,5.0,,0.06116220553716024,10.417742609069533,a207f145-19ef-435e-9d6e-19e1c23b32e4
two_moons,10⁴,3,SNPE,0.5811,-0.009921432,0.09199457,,14.075935872395833,inf,6d011244-1640-454d-987d-f2b51a73d96f
lotka_volterra,10⁵,9,REJ-ABC,0.9965,0.44576076,67.28586,,9.008839925130207,20.420489294013574,95a13b5a-9b18-4293-87dd-bd083be4e9df
bernoulli_glm,10⁵,3,SNPE,0.5237,0.001881361,10.344623,,814.0505208333333,11.990820065944982,9eb52f2a-e4cc-420a-abb8-d80183f0ee07
lotka_volterra,10⁵,1,NPE,0.98555,0.46994287,9.117695,-12.602118492126465,,19.5191213512174,e4fb30cb-753f-41b4-885a-c3a8b08da122
lotka_volterra,10⁵,3,SMC-ABC,0.9933,0.5272644000000001,20.334759,,13.16761474609375,18.947808640621734,abfabcd4-4b24-4654-81ee-0dab8c039c53
bernoulli_glm,10³,1,NRE,0.8859999999999999,0.25204802,14.9109335,,5.055561319986979,9.655922330048606,5a42571a-4d39-419d-ae5f-9263622fed13
bernoulli_glm,10³,10,NPE,0.8724,0.22319573,20.237589,1.1203985214233398,0.36054681142171213,11.063663112547417,949a4981-2074-424d-951e-820cea1b2dfe
sir,10⁴,5,REJ-ABC,0.81845,0.2224096,36.626495,,0.8427268981933593,16.46943405084171,c9074ae4-0900-48d8-8d77-5ac2ed836599
gaussian_linear_uniform,10⁴,7,REJ-ABC,0.93135,0.1625374,1.9384786,,0.019298104445139568,5.9505745815277455,f9329072-8936-42b5-8c65-369ada3b74a1
bernoulli_glm_raw,10³,7,SNLE,0.99965,0.49494854,5.0,,40.73179931640625,13.567383040370329,ce3112d8-1011-4c11-9e75-622acfee5f54
gaussian_mixture,10⁵,4,REJ-ABC,0.7985,0.005272031,1.0853986,,0.024126108487447104,13.08190614968191,9e52eba8-8e80-4d4a-af89-3905f67da008
two_moons,10³,7,NLE,0.85075,0.008883238,0.11045396,,2.8877044677734376,inf,a665a3cd-4079-4b5f-b161-3bf87dc4b9b5
bernoulli_glm,10³,7,REJ-ABC,0.9937,0.45938808,28.782234000000006,,0.026751144727071127,9.351674295532547,9685abf9-9910-4f2c-8523-05401f374e49
gaussian_linear,10⁴,9,SNLE,0.5419,0.0024192333,1.3783958,,27.60655517578125,9.089174495961887,25804d44-06ea-4591-b7a2-84c25e6d3999
lotka_volterra,10³,8,SMC-ABC,0.9999,0.5526652,65.96448000000001,,0.4831826210021973,20.465997152929663,2b4c5783-dbed-4718-b623-bb79610d350d
sir,10⁴,6,NRE,0.79495,0.095404804,34.60491,,2.862458801269532,18.352689913112094,3fa3f299-9ef4-41d7-9f8c-28d969942fe6
two_moons,10³,7,SNRE,0.66305,0.0010037422,0.083327845,,2.7582494099934896,inf,46411a07-2f08-475a-92c0-eb27b56f5f9c
gaussian_linear,10³,1,NRE,0.6041,0.020679235,1.4897954,,4.978424072265625,11.371664850146313,af7c1f3f-eb85-47d6-9cca-a4dfab2ca2ff
gaussian_mixture,10⁵,5,SNRE,0.5636,-0.00049960613,0.744712,,132.92400716145832,9.240649184152083,79c05fe1-565c-45e7-bfd1-d1701787f90d
gaussian_linear_uniform,10⁵,9,SNPE,0.5003,0.00015175343,1.3015317,,471.7507486979167,3.307496845685839,6a8fe5da-321c-45d9-b92d-83d6459767e0
slcp_distractors,10⁵,8,NRE,1.0,0.54039955,427.43,,192.38505859375,,47bdcdc3-ea13-445d-9463-48b9d6c397fe
sir,10⁴,4,NPE,0.59425,0.024349093,24.698177,-8.294543266296388,4.301863098144532,14.32718448182198,7b62ab7e-c29a-43aa-b031-73b23d880143
gaussian_linear,10⁵,8,NPE,0.51145,0.0007437467599999999,1.5313663,-3.3380823135375977,23.69104410807292,8.161727801386439,1f898186-a70a-4b6b-901a-133eb36919a7
bernoulli_glm_raw,10⁴,3,NLE,0.95795,0.44836074,3.7416575,,30.59281005859375,11.469480554444626,2439d4a4-bde9-4aee-8847-da4a86a26d5c
bernoulli_glm_raw,10³,5,NRE,0.9757,0.435565,5.5677643,,5.122300211588541,9.618522120007649,8ee51337-1399-49c6-95ba-bbbafa192b59
gaussian_linear,10³,3,SMC-ABC,0.943,0.16779888,1.8536357,,0.01876356601715088,13.347164753766886,32d56f4c-3604-42e4-9c98-8256cc08b7ab
bernoulli_glm,10⁴,7,SNRE,0.5648,0.011916041,12.961815,,15.03190205891927,11.77379985088889,fe0426cf-7d0f-4a08-8624-04695a817d5f
two_moons,10⁴,4,SMC-ABC,0.7139,0.0027440786,0.09553143,,0.038169574737548825,inf,7616d2af-c7ba-4ae4-94c4-c2ead47af0b4
gaussian_linear_uniform,10⁵,6,SNPE,0.49625,0.0005356073400000001,1.3083371,,443.97233072916674,3.3965331878686076,19317b95-196d-4f13-858a-008a55a0de3a
sir,10⁵,3,REJ-ABC,0.6744,0.053084314,22.58318,,4.894350687662762,14.4363159442213,cd604c92-aedf-44e1-8a32-03b2f7b644a4
gaussian_mixture,10³,1,NPE,0.7156,0.06287026400000001,0.17848276,-2.816930294036865,0.6274388631184896,11.45771482357758,e9274e8a-36f6-4952-b0c7-f87e01bf5a9a
gaussian_mixture,10³,4,SNRE,0.7242,0.019647121,0.8209671000000001,,2.9943613688151043,10.195800797036744,2ec8ad0f-66b5-4cd3-8fe7-a4a7b7811c14
gaussian_linear,10⁴,2,NPE,0.5308,0.001405716,1.396939,1.8897686004638672,3.5605995178222662,8.767590023278732,b587a255-4c66-4f9b-a6c0-777ee84df003
gaussian_mixture,10³,1,SMC-ABC,0.82485,0.40542704,2.1825852,,0.02296129862467448,9.813036448280002,4e41a3e6-142f-4a2a-a750-7675f564f4d5
two_moons,10⁴,8,SNPE,0.5573,-0.0038733482,0.0929348,,17.315065511067708,inf,7b1b04a6-6e6b-4407-9eb8-b5fc8204b5ec
slcp_distractors,10³,10,SMC-ABC,0.9864,0.4957257000000001,350.01428,,0.0384804368019104,,27cc6f70-37c8-4c4e-b7f1-b5626e5b5f85
bernoulli_glm,10⁴,8,NRE,0.855,0.2621653,13.9522915,,5.715451558430988,10.016576700227716,e73e98aa-3586-4c96-bf71-fc13fe566109
slcp_distractors,10⁴,5,NLE,0.9797,0.15428948,896.9104,,13.283846028645833,,8cbfbb95-8631-4475-adca-27f0a6f91d6c
slcp,10⁵,8,SMC-ABC,0.97905,0.08715236,23.788895,,0.1337450663248698,35.568034604006904,063a76a7-6d7c-43f1-a791-211b6de76db9
sir,10⁵,3,NPE,0.5897,0.01400578,18.574175,-7.04038667678833,35.937312825520834,12.80472748176717,0a33bd09-fd2c-45d7-9c5d-d5b2814938a3
sir,10³,9,SNRE,0.57065,0.011705875,27.3313,,3.4767921447753904,14.030944869304125,8d040cca-aec8-4029-920e-cae31d8aa813
lotka_volterra,10⁵,1,REJ-ABC,1.0,0.5646211999999999,13.661877,,8.959364827473959,21.18301544798064,07f00b30-9d68-4412-82cc-961521e11c20
two_moons,10⁴,6,SMC-ABC,0.6905,9.262562e-05,0.09182438,,0.0347469170888265,inf,01d8bd4c-8361-4c53-bbf3-d49e082b90e6
gaussian_linear_uniform,10⁴,4,SNRE,0.5809,0.0030200481,1.36165,,15.944974772135415,5.29650672833155,f98afe32-6e52-4847-94fe-ca46a00bdac1
sir,10⁵,5,NPE,0.54555,0.0047341585,23.441414,-8.934419631958008,57.19767252604166,13.917789219584675,86076fb7-6b3f-4344-9fb7-0aaac0a5b478
sir,10³,4,REJ-ABC,0.98645,0.57613504,128.57488999999998,,0.4573882420857747,17.634797292241362,9079c6ce-3cef-4eb1-9bb9-27d6f9866a78
gaussian_linear_uniform,10³,5,NLE,0.72715,0.05061674,1.5033858,,10.917008463541665,6.545566246073438,16ad036a-b1e9-46a7-a069-47b0c95bc1b1
sir,10⁵,9,NRE,0.81505,0.19236207,36.837482,,71.83484700520833,17.822288898389736,4dc0b5e1-6358-40bd-b774-18504aa6a275
gaussian_linear_uniform,10⁴,2,NRE,0.7039,0.0282166,1.5640061,,6.20974375406901,5.37474646066988,c87fc431-2c01-4e26-abbe-927c3e8033bf
gaussian_mixture,10³,4,SNPE,0.6952,0.019180775,1.2164619,,2.5867772420247395,10.792515077672016,df039fdb-d3e3-4993-99e6-ea2f8f53f780
slcp,10⁵,1,NLE,0.7135,0.0028662682,19.267561,,37.8776123046875,13.382452594374232,20a9b433-25df-4ff5-8240-422601755e0e
gaussian_linear_uniform,10⁵,8,NPE,0.50625,0.0014019012,1.3213751,-1.7172123193740845,36.56433919270833,3.6160042794453413,2688833d-8ce8-4afb-bacc-64d3502bc9f0
two_moons,10³,2,SMC-ABC,0.95095,0.0020371675,0.17896645,,0.025070043404897054,inf,27c58f4e-1b73-40ce-84d2-40bee758953f
lotka_volterra,10⁵,6,SMC-ABC,0.99825,0.5128455,,,13.521114095052084,,1efddc6f-f791-4d90-ab19-08fea87d3a35
sir,10⁴,1,REJ-ABC,0.7859999999999999,0.3180641,20.322401,,0.861691665649414,14.695923925460772,291b6eb0-f072-4bc3-b36a-3dacff6e6bd9
slcp,10³,3,NPE,0.9646,0.052776933,22.078274,10.284749031066896,0.17220179239908853,40.668384619186966,da5e8895-acf2-4728-a5ef-1b89117790dd
gaussian_mixture,10⁵,5,NLE,0.72205,0.013679504,0.8851718000000001,,15.159835815429688,9.587273692282883,f46f1bb7-1c88-4de1-9037-49774f2831be
bernoulli_glm_raw,10⁵,3,NPE,0.67325,0.08740806599999999,3.8729835,6.496429443359375,36.32606201171875,11.628223816353653,66d9e762-6e36-45b3-b72d-e2f727709f60
bernoulli_glm_raw,10⁵,8,SNPE,0.7183,0.28037983,4.690416,,1347.8471354166666,13.905809109603842,d730e195-3247-4ba6-99c9-5e7b4870d270
lotka_volterra,10⁵,9,NLE,0.9149,0.08894217,41.870255,,,22.00935523081165,998c0117-6a54-456c-9c95-a7dbb53e41c1
slcp_distractors,10⁴,9,SNPE,0.9551,0.26495868,712.6130400000002,,25.5063720703125,,fb5d76ed-ff04-4cf1-bcc8-2d30205cd393
two_moons,10⁴,5,NRE,0.7691,0.005837083000000001,0.0863473,,2.4506924947102866,inf,d3361e81-1396-4a02-ac66-c7b08403887a
bernoulli_glm_raw,10³,4,SNLE,0.9944,0.9966629,3.1622777,,38.17276611328125,11.926764877175026,be2824c2-b85f-4a3f-a69b-b9bf17519c8a
lotka_volterra,10⁵,7,SMC-ABC,0.99095,0.51292527,27.622433,,11.071395874023438,18.518093167039467,31537a89-f8b1-4b85-a002-0cb188e24d1a
gaussian_mixture,10³,4,NLE,0.75685,0.07752597,1.3880622,,2.867965189615885,8.1781929540922,78d1c409-d407-42a8-a44f-2dd3eab627bf
slcp,10⁵,5,NLE,0.6178,0.009990573,24.745216,,48.6583984375,11.63650067134944,fc4f49f1-b20d-4ac4-b7cd-8f9d42c78f52
gaussian_linear,10⁵,5,NLE,0.5014,0.00040757656,1.3152861999999998,,24.60349934895833,7.6078972389339725,d7174057-379b-4740-ad05-e84a5a55b89b
gaussian_mixture,10⁵,4,SMC-ABC,0.6629,0.0012079477,1.0649648,,0.11703646977742513,9.467335401712427,ecc7e6a4-4f01-4996-9b71-510eb1845d96
bernoulli_glm_raw,10³,7,NRE,0.95105,0.3216542,5.196152,,4.994871012369791,8.810433239665404,f3d04f4e-0cfe-4fd1-9312-393528368019
gaussian_mixture,10⁴,1,SNRE,0.6545,0.0051538944,0.5904087,,6.841759745279948,12.035092550527793,406c7a19-04fa-48e6-b551-21f3b7b463ce
two_moons,10⁴,8,SMC-ABC,0.688,0.018240333,0.08765231,,0.027902050813039144,inf,a6c186a8-56d1-4120-99f0-f2e1e8523828
two_moons,10⁵,5,REJ-ABC,0.72865,0.0005656481,0.09733892,,0.021275389194488525,,f359e62c-3789-4929-ad20-f63931c69895
lotka_volterra,10⁴,5,NLE,0.87305,0.09773165,15.547382999999998,,22.51838785807292,20.98400246984769,6b4b5e82-b712-4ddb-aeee-aaf4965becf3
gaussian_linear_uniform,10⁴,6,SNRE,0.61405,0.0065420866,1.3501078000000002,,16.150665283203125,5.433970968193161,114e56c6-3466-4332-aad0-eb94ec63f6cd
slcp_distractors,10³,1,SNRE,0.9897,0.13985014,895.5185,,7.270459493001303,,c439fbfe-5d19-43de-8863-a26408be709e
sir,10³,6,SNLE,0.6809999999999999,0.07257855,27.12932,,8.600733439127604,16.965389768481376,4cfeea1a-10ad-45e3-8600-7b92ae7be875
lotka_volterra,10⁴,4,SNLE,0.8358,0.06673378,117.13498,,18.6825439453125,20.821087406025654,9487c4f0-f3e5-490f-85f1-d4ae72bdb7f8
bernoulli_glm,10⁴,6,SNLE,0.56585,0.030930877,13.134825,,28.62664998372396,11.873296131306242,ff2b76b2-e97e-4e9f-bb65-49c76e67daa6
gaussian_linear,10³,8,NPE,0.7125,0.04168296,1.7214793999999998,-2.7816390991210938,0.3383053461710612,12.00763707254194,c16e519d-63b6-4d66-8fd0-67830ed8c4c2
bernoulli_glm,10⁵,3,NLE,0.55875,0.013014317,10.824432,,43.22969563802084,11.739106079734835,b163b3e9-50e3-4785-829f-19b3e1722a1c
gaussian_linear,10⁴,10,NLE,0.54555,0.0066428185,1.5262798999999998,,13.231145222981773,10.185402376334244,d7423df9-98e1-4d20-b48a-02093738d1bf
bernoulli_glm,10³,2,SNRE,0.63755,0.013516903,11.553799,,11.471275838216146,12.229659866912927,13a4064b-c87c-419d-a7a7-ea0659f866a4
slcp_distractors,10⁵,2,SNPE,0.76255,-0.0003761053,378.83167,,609.7732421875,,3574d035-f4c9-45b1-9acc-9f8b98dc3c0f
bernoulli_glm,10⁴,6,SMC-ABC,0.99965,0.9518906,10.325257,,0.06270719766616821,13.32526846565975,0040e80b-3634-4122-8bcc-4ec0cd81d228
lotka_volterra,10⁴,2,SMC-ABC,0.9995,0.5833639,16.395836,,4.035721079508464,20.11215033858427,e7130a87-3d23-4d1a-8f0e-8430a5f758b6
bernoulli_glm,10⁵,1,REJ-ABC,0.92105,0.1580888,14.881251,,0.3316628774007161,10.329334858519085,4bb5a3b6-8d1f-47bc-a5a1-887084cbbbe3
slcp_distractors,10⁵,7,NPE,0.93155,0.018938184,1076.5651,7.02658748626709,40.58755289713542,,d76734b9-83ee-4380-9957-4cf2663691f1
bernoulli_glm_raw,10⁵,2,SMC-ABC,0.9656,0.32065174,4.690416,,0.4167489051818848,9.608381389597255,adc7d6e6-ea1f-4a27-a70b-c85a275d0bb8
bernoulli_glm,10³,2,SMC-ABC,0.987,0.41053724,19.881554,,0.022031358877817788,10.364942590220474,9026bf79-84a2-4ccf-9d4c-fc2bd6b21185
two_moons,10⁴,5,SNPE,0.5807,0.0039589405,0.1057623,,19.20641886393229,inf,a364445d-6a38-4b8c-889a-13f297a5bc58
slcp,10⁵,5,SNLE,0.56035,0.004230976,24.400661,,85.4030517578125,7.396352901007763,04f00111-13c7-4b7a-a218-a5a316a053b1
two_moons,10³,3,SNPE,0.61115,-0.009022474,0.09532671,,2.921454366048177,inf,9911f968-9ebf-4f32-afdd-fd6d6954a8bc
gaussian_linear,10³,3,NPE,0.69825,0.036486506,1.572707,5.050243377685547,0.2931986808776855,11.810054449502001,91b3d6fa-8ce0-4749-bf99-a401940a1ac0
bernoulli_glm,10⁵,2,NRE,0.6711,0.040361285,12.697601,,97.3185546875,11.365042899405447,e77569b5-2d79-4f43-b9f5-f91e178273d2
two_moons,10⁴,5,NPE,0.58765,0.0034229755,0.10147245,-4.229055404663087,9.43078104654948,inf,bc028f09-a01a-4b0b-988c-994feb5bf514
bernoulli_glm_raw,10³,8,NRE,0.9395,0.31581753,4.358899,,4.986768595377604,9.909087195232225,64be8b34-681e-4c64-bfe8-ea1ad593fb20
slcp,10³,2,SNRE,0.9753,0.2441951,21.543606,,6.867706298828125,38.709561029254786,454dbfc7-d29e-4b7d-81f9-492727ef026f
slcp,10³,3,SNLE,0.91035,0.118008494,26.819193,,14.841275024414065,38.41395459049067,e077dc9b-6f5d-4ce4-9940-4226f374b9b5
sir,10⁴,2,NLE,0.77525,0.30435055,30.512293,,9.455872599283854,16.6626818004563,442c4b7b-775e-4774-989e-a249b967dfec
slcp_distractors,10³,7,SNPE,0.998,0.31587505,1077.0209,,2.905328369140625,,eb43d6ee-5089-4acf-9420-613010031215
